frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,plate_confidence,direction
115,car,0.88,,271,165,473,301,9,0.88,right
115,person,0.3,,70,194,79,216,,0.3,left
115,person,0.29,,83,191,91,215,,0.29,left
116,car,0.9,,471,163,639,315,,0.9,right
116,car,0.89,,271,165,474,301,,0.89,right
116,person,0.31,,70,194,79,216,,0.31,left
116,person,0.29,,83,191,91,215,,0.29,left
117,car,0.9,,471,163,639,316,,0.9,right
117,car,0.89,,271,165,473,301,8,0.89,right
117,person,0.31,,70,194,79,216,,0.31,left
117,person,0.29,,83,191,91,215,,0.29,left
118,car,0.9,,472,161,639,317,,0.9,right
118,car,0.88,,271,165,474,301,8,0.88,right
118,person,0.31,,70,194,79,216,,0.31,left
118,person,0.29,,83,191,91,216,,0.29,left
119,car,0.9,,471,162,639,317,,0.9,right
119,car,0.89,,271,165,475,301,4,0.89,right
119,person,0.3,,82,191,91,215,,0.3,left
119,person,0.3,,70,194,79,216,,0.3,left
120,car,0.91,,471,161,639,317,,0.91,right
120,car,0.89,,271,165,476,301,,0.89,right
120,person,0.29,,70,194,79,216,,0.29,left
120,person,0.29,,83,191,91,215,,0.29,left
121,car,0.9,,469,161,639,315,,0.9,right
121,car,0.88,,271,165,474,301,2,0.88,right
121,person,0.3,,70,194,79,216,,0.3,left
121,person,0.3,,82,191,91,216,,0.3,left
122,car,0.91,,469,162,639,315,,0.91,right
122,car,0.89,,271,166,475,300,,0.89,right
122,person,0.3,,70,194,79,216,,0.3,left
122,person,0.3,,83,191,91,215,,0.3,left
123,car,0.91,,470,160,639,316,,0.91,right
123,car,0.89,,271,166,476,300,,0.89,right
123,person,0.3,,83,191,91,216,,0.3,left
123,person,0.3,,70,194,79,216,,0.3,left
124,car,0.92,,469,161,639,317,,0.92,right
124,car,0.89,,271,166,475,301,4,0.89,right
124,person,0.31,,83,191,91,216,,0.31,left
124,person,0.31,,70,194,79,216,,0.31,left
125,car,0.91,,470,161,639,318,,0.91,right
125,car,0.89,,271,165,477,301,2,0.89,right
125,person,0.31,,83,190,91,216,,0.31,left
125,person,0.31,,70,194,79,216,,0.31,left
126,car,0.9,,468,163,639,317,,0.9,right
126,car,0.89,,271,165,477,301,,0.89,right
126,person,0.32,,83,190,91,216,,0.32,left
126,person,0.31,,70,194,79,216,,0.31,left
127,car,0.9,,467,161,639,318,,0.9,right
127,car,0.89,,271,165,473,302,,0.89,right
127,person,0.34,,82,190,91,216,,0.34,left
127,person,0.31,,70,194,79,216,,0.31,left
128,car,0.9,,467,163,639,316,,0.9,right
128,car,0.89,,271,165,474,301,2,0.89,right
128,person,0.34,,82,190,91,216,,0.34,left
128,person,0.31,,70,194,79,216,,0.31,left
129,car,0.9,,467,163,639,316,Y,0.9,right
129,car,0.89,,271,166,473,301,4,0.89,right
129,person,0.34,,82,190,91,216,,0.34,left
129,person,0.31,,70,194,79,216,,0.31,left
130,car,0.9,,467,164,639,316,,0.9,right
130,car,0.88,,271,166,472,301,2,0.88,right
130,person,0.33,,82,190,91,216,,0.33,left
130,person,0.3,,70,194,79,216,,0.3,left
131,car,0.9,,467,164,639,316,,0.9,right
131,car,0.89,,271,166,473,301,2,0.89,right
131,person,0.34,,82,190,91,216,,0.34,left
131,person,0.3,,70,194,79,216,,0.3,left
132,car,0.9,,468,164,639,315,O,0.9,right
132,car,0.9,,271,166,473,300,,0.9,right
132,person,0.36,,82,190,91,216,,0.36,left
132,person,0.31,,70,194,79,216,,0.31,left
133,car,0.9,,271,166,473,300,,0.9,right
133,car,0.9,,468,166,639,316,,0.9,right
133,person,0.36,,82,190,91,216,,0.36,left
133,person,0.31,,70,194,79,216,,0.31,left
134,car,0.9,,468,167,639,315,,0.9,right
134,car,0.9,,271,166,474,300,,0.9,right
134,person,0.36,,82,190,91,216,,0.36,left
134,person,0.32,,70,194,79,216,,0.32,left
135,car,0.9,,271,166,473,301,,0.9,right
135,car,0.9,,468,167,639,315,,0.9,right
135,person,0.35,,82,190,91,216,,0.35,left
135,person,0.31,,70,194,79,216,,0.31,left
136,car,0.9,,271,166,474,301,2,0.9,right
136,car,0.9,,468,168,639,314,,0.9,right
136,person,0.33,,82,190,91,216,,0.33,left
136,person,0.3,,70,194,79,216,,0.3,left
137,car,0.91,,468,167,639,314,,0.91,right
137,car,0.9,,271,166,474,301,,0.9,right
137,person,0.34,,82,190,91,216,,0.34,left
137,person,0.3,,70,194,79,216,,0.3,left
138,car,0.9,,468,167,639,314,,0.9,right
138,car,0.9,,271,166,474,301,,0.9,right
138,person,0.34,,82,190,91,216,,0.34,left
138,person,0.3,,70,194,79,216,,0.3,left
139,car,0.9,,271,166,475,301,,0.9,right
139,car,0.9,,468,168,639,314,,0.9,right
139,person,0.33,,82,190,91,216,,0.33,left
139,person,0.29,,70,194,79,215,,0.29,left
140,car,0.9,,271,165,475,301,2,0.9,right
140,car,0.9,,468,166,639,313,KA,0.9,right
140,person,0.33,,82,190,91,216,,0.33,left
140,person,0.29,,70,194,79,215,,0.29,left
141,car,0.9,,271,165,474,301,2,0.9,right
141,car,0.9,,467,166,639,313,,0.9,right
141,person,0.3,,82,190,91,216,,0.3,left
141,person,0.28,,70,194,79,216,,0.28,left
142,car,0.9,,271,165,474,301,2,0.9,right
142,car,0.9,,467,166,639,314,,0.9,right
142,person,0.3,,83,191,91,216,,0.3,left
142,person,0.27,,70,194,79,215,,0.27,left
143,car,0.9,,271,166,474,301,,0.9,right
143,car,0.9,,466,166,639,314,,0.9,right
143,person,0.3,,83,191,91,216,,0.3,left
143,person,0.27,,70,194,79,215,,0.27,left
144,car,0.9,,271,166,473,301,8,0.9,right
144,car,0.89,,466,166,639,313,,0.89,right
144,person,0.29,,82,190,91,216,,0.29,left
144,person,0.28,,70,194,79,216,,0.28,left
145,car,0.9,,271,166,473,301,8,0.9,right
145,car,0.9,,466,166,639,314,,0.9,right
145,person,0.31,,82,190,91,216,,0.31,left
145,person,0.28,,70,194,79,216,,0.28,left
146,car,0.9,,271,166,473,301,8,0.9,right
146,car,0.9,,466,167,639,313,,0.9,right
146,person,0.3,,82,190,91,216,,0.3,left
146,person,0.28,,70,194,79,216,,0.28,left
147,car,0.9,,271,166,473,301,,0.9,right
147,car,0.9,,465,166,639,312,,0.9,right
147,person,0.28,,82,191,91,216,,0.28,left
147,person,0.26,,70,194,79,216,,0.26,left
148,car,0.9,,271,166,473,301,,0.9,right
148,car,0.9,,465,168,639,311,S,0.9,right
148,person,0.28,,82,191,91,216,,0.28,left
148,person,0.27,,70,194,79,216,,0.27,left
149,car,0.9,,271,166,473,301,,0.9,right
149,car,0.9,,465,168,639,312,,0.9,right
149,person,0.28,,82,191,91,216,,0.28,left
149,person,0.27,,70,194,79,216,,0.27,left
150,car,0.9,,271,166,473,302,,0.9,right
150,car,0.9,,464,168,639,312,,0.9,right
150,person,0.29,,82,191,91,216,,0.29,left
150,person,0.26,,70,193,79,216,,0.26,left
151,car,0.9,,271,166,473,301,,0.9,right
151,car,0.9,,464,168,639,312,,0.9,right
151,person,0.27,,83,191,91,216,,0.27,left
152,car,0.9,,271,166,473,301,2,0.9,right
152,car,0.9,,464,169,639,312,,0.9,right
152,person,0.27,,83,191,91,216,,0.27,left
153,car,0.9,,464,169,639,312,,0.9,right
153,car,0.9,,271,166,473,301,2,0.9,right
153,person,0.26,,83,191,91,216,,0.26,left
154,car,0.9,,464,169,639,312,,0.9,right
154,car,0.9,,271,166,473,301,9,0.9,right
154,person,0.26,,83,191,91,216,,0.26,left
155,car,0.9,,271,166,473,301,2,0.9,right
155,car,0.9,,464,168,639,311,,0.9,right
155,person,0.29,,83,191,91,216,,0.29,left
155,person,0.26,,70,193,79,216,,0.26,left
156,car,0.9,,271,166,473,301,2,0.9,right
156,car,0.9,,464,168,639,311,,0.9,right
156,person,0.28,,82,190,91,216,,0.28,left
156,person,0.26,,70,193,79,216,,0.26,left
157,car,0.9,,271,166,473,301,2,0.9,right
157,car,0.9,,465,168,639,311,,0.9,right
157,person,0.3,,82,190,91,216,,0.3,left
157,person,0.26,,70,193,79,216,,0.26,left
158,car,0.9,,271,166,473,301,2,0.9,right
158,car,0.9,,465,167,639,311,,0.9,right
158,person,0.29,,82,190,91,216,,0.29,left
158,person,0.27,,70,193,79,216,,0.27,left
159,car,0.9,,271,166,473,301,2,0.9,right
159,car,0.9,,465,167,639,312,,0.9,right
159,person,0.26,,70,193,79,216,,0.26,left
159,person,0.26,,82,190,91,216,,0.26,left
160,car,0.9,,271,166,473,301,,0.9,right
160,car,0.9,,464,167,639,312,,0.9,right
161,car,0.9,,464,167,639,312,,0.9,right
161,car,0.9,,271,166,473,301,9,0.9,right
162,car,0.9,,464,167,639,312,,0.9,right
162,car,0.9,,271,166,473,300,,0.9,right
163,car,0.9,,465,167,639,312,O,0.9,right
163,car,0.9,,271,166,473,301,,0.9,right
164,car,0.9,,271,166,474,302,,0.9,right
164,car,0.9,,465,167,639,312,,0.9,right
165,car,0.9,,271,166,474,301,,0.9,right
165,car,0.9,,465,167,639,312,B,0.9,right
166,car,0.9,,271,166,474,301,,0.9,right
166,car,0.9,,465,167,639,312,,0.9,right
167,car,0.9,,271,166,474,302,8,0.9,right
167,car,0.89,,465,166,639,311,,0.89,right
168,car,0.9,,271,166,474,301,,0.9,right
168,car,0.89,,465,166,639,312,,0.89,right
169,car,0.9,,271,166,474,301,3,0.9,right
169,car,0.89,,465,166,639,311,,0.89,right
170,car,0.9,,271,166,474,301,,0.9,right
170,car,0.89,,465,166,639,311,,0.89,right
171,car,0.9,,271,166,474,301,3,0.9,right
171,car,0.89,,465,167,639,311,,0.89,right
172,car,0.9,,271,166,474,301,,0.9,right
172,car,0.89,,465,167,639,311,,0.89,right
173,car,0.89,,271,166,474,301,,0.89,right
173,car,0.89,,465,167,639,311,,0.89,right
174,car,0.9,,271,166,473,302,,0.9,right
174,car,0.89,,465,167,639,311,,0.89,right
175,car,0.9,,464,166,639,311,,0.9,right
175,car,0.89,,272,166,473,302,,0.89,right
176,car,0.9,,465,166,639,311,,0.9,right
176,car,0.9,,271,166,473,302,8,0.9,right
177,car,0.9,,465,166,639,311,,0.9,right
177,car,0.9,,271,165,474,302,,0.9,right
177,person,0.28,,104,191,112,214,,0.28,left
178,car,0.9,,465,166,639,311,,0.9,right
178,car,0.9,,271,166,473,302,9,0.9,right
178,person,0.28,,104,192,112,214,,0.28,left
178,person,0.26,,81,191,90,216,,0.26,left
179,car,0.9,,271,166,473,302,,0.9,right
179,car,0.9,,465,166,639,311,,0.9,right
179,person,0.28,,104,192,112,214,,0.28,left
180,car,0.9,,272,165,473,302,,0.9,right
180,car,0.9,,465,166,639,311,,0.9,right
180,person,0.28,,104,192,112,215,,0.28,left
180,person,0.26,,81,191,90,216,,0.26,left
181,car,0.9,,465,166,639,311,,0.9,right
181,car,0.9,,271,166,473,302,,0.9,right
181,person,0.27,,104,192,112,215,,0.27,left
182,car,0.9,,465,166,639,311,,0.9,right
182,car,0.9,,272,166,473,302,2,0.9,right
182,person,0.27,,104,192,112,214,,0.27,left
183,car,0.9,,272,166,473,301,,0.9,right
183,car,0.9,,465,166,639,311,,0.9,right
184,car,0.9,,271,166,472,301,,0.9,right
184,car,0.9,,465,166,639,311,,0.9,right
184,person,0.27,,104,192,112,214,,0.27,left
185,car,0.9,,465,166,639,311,,0.9,right
185,car,0.9,,271,166,472,301,2,0.9,right
185,person,0.28,,104,192,112,214,,0.28,left
186,car,0.9,,465,165,639,311,,0.9,right
186,car,0.9,,271,166,473,302,,0.9,right
186,person,0.26,,104,192,112,214,,0.26,left
187,car,0.9,,465,166,639,311,,0.9,right
187,car,0.9,,272,165,474,302,,0.9,right
187,person,0.26,,104,193,112,214,,0.26,left
188,car,0.9,,465,166,639,310,,0.9,right
188,car,0.9,,272,165,473,302,3,0.9,right
188,person,0.26,,104,193,112,214,,0.26,left
189,car,0.89,,272,165,474,302,,0.89,right
189,car,0.89,,465,166,639,310,,0.89,right
190,car,0.9,,465,163,639,310,,0.9,right
190,car,0.89,,272,165,474,302,3,0.89,right
191,car,0.9,,272,165,474,302,3,0.9,right
191,car,0.9,,465,165,639,310,,0.9,right
192,car,0.9,,465,165,639,310,,0.9,right
192,car,0.89,,272,165,474,302,,0.89,right
193,car,0.9,,465,162,639,310,,0.9,right
193,car,0.89,,272,165,474,302,2,0.89,right
194,car,0.9,,465,162,639,310,,0.9,right
194,car,0.89,,272,165,474,301,4,0.89,right
195,car,0.9,,465,162,639,310,,0.9,right
195,car,0.89,,272,165,474,301,2,0.89,right
195,person,0.26,,71,193,80,216,,0.26,left
196,car,0.9,,466,162,639,310,,0.9,right
196,car,0.89,,272,165,474,301,,0.89,right
196,person,0.28,,71,193,80,216,,0.28,left
197,car,0.9,,466,162,639,310,,0.9,right
197,car,0.89,,272,165,474,301,4,0.89,right
197,person,0.27,,71,193,80,216,,0.27,left
198,car,0.9,,466,162,639,310,,0.9,right
198,car,0.89,,272,165,474,301,8,0.89,right
198,person,0.26,,71,193,80,216,,0.26,left
199,car,0.9,,466,162,639,310,,0.9,right
199,car,0.89,,272,165,474,301,,0.89,right
199,person,0.26,,71,193,80,216,,0.26,left
200,car,0.9,,466,162,639,310,,0.9,right
200,car,0.9,,272,165,474,301,8,0.9,right
200,person,0.27,,71,193,80,216,,0.27,left
201,car,0.9,,467,162,639,310,,0.9,right
201,car,0.9,,272,165,474,300,,0.9,right
201,person,0.26,,71,193,80,216,,0.26,left
202,car,0.9,,466,162,639,310,,0.9,right
202,car,0.89,,272,165,474,301,,0.89,right
202,person,0.27,,71,192,80,216,,0.27,left
203,car,0.9,,466,162,639,310,,0.9,right
203,car,0.89,,272,165,474,301,2,0.89,right
203,person,0.27,,71,192,80,215,,0.27,left
204,car,0.9,,466,162,639,310,,0.9,right
204,car,0.89,,272,165,474,301,2,0.89,right
204,person,0.27,,71,192,80,215,,0.27,left
205,car,0.9,,466,162,639,310,,0.9,right
205,car,0.89,,272,165,474,301,2,0.89,right
205,person,0.27,,71,192,80,215,,0.27,left
206,car,0.9,,466,162,639,310,,0.9,right
206,car,0.89,,272,165,474,301,2,0.89,right
206,person,0.27,,71,192,80,215,,0.27,left
207,car,0.9,,466,164,639,310,,0.9,right
207,car,0.89,,272,165,474,301,2,0.89,right
207,person,0.28,,71,192,80,215,,0.28,left
208,car,0.9,,466,162,639,310,,0.9,right
208,car,0.89,,272,165,474,301,2,0.89,right
208,person,0.27,,71,192,80,215,,0.27,left
209,car,0.9,,467,162,639,310,,0.9,right
209,car,0.89,,272,165,474,301,2,0.89,right
209,person,0.27,,71,192,80,215,,0.27,left
210,car,0.9,,467,162,639,310,,0.9,right
210,car,0.89,,272,165,474,300,,0.89,right
210,person,0.27,,71,192,80,215,,0.27,left
211,car,0.9,,467,161,639,310,,0.9,right
211,car,0.89,,272,165,474,301,,0.89,right
211,person,0.27,,71,192,80,215,,0.27,left
212,car,0.9,,467,161,639,310,,0.9,right
212,car,0.89,,272,165,474,301,,0.89,right
212,person,0.27,,71,192,80,215,,0.27,left
213,car,0.9,,467,161,639,310,,0.9,right
213,car,0.89,,272,165,475,301,2,0.89,right
213,person,0.26,,71,192,80,215,,0.26,left
214,car,0.9,,467,161,639,310,,0.9,right
214,car,0.89,,272,165,475,302,8,0.89,right
215,car,0.9,,467,161,639,310,,0.9,right
215,car,0.89,,272,165,475,301,8,0.89,right
216,car,0.9,,467,161,639,310,,0.9,right
216,car,0.89,,272,165,475,301,3,0.89,right
217,car,0.9,,467,161,639,310,,0.9,right
217,car,0.89,,272,165,475,301,2,0.89,right
217,person,0.26,,71,193,80,215,,0.26,left
218,car,0.9,,466,161,639,310,,0.9,right
218,car,0.89,,272,165,475,301,3,0.89,right
218,person,0.26,,71,193,80,215,,0.26,left
219,car,0.9,,466,161,639,310,,0.9,right
219,car,0.89,,272,165,475,301,3,0.89,right
220,car,0.9,,466,161,639,310,,0.9,right
220,car,0.89,,272,165,475,301,3,0.89,right
221,car,0.9,,466,161,639,310,,0.9,right
221,car,0.89,,272,165,475,301,3,0.89,right
222,car,0.9,,466,162,639,309,,0.9,right
222,car,0.89,,272,165,475,301,2,0.89,right
223,car,0.9,,467,163,639,309,,0.9,right
223,car,0.89,,273,165,475,301,,0.89,right
224,car,0.9,,467,162,639,309,,0.9,right
224,car,0.9,,273,165,475,301,,0.9,right
225,car,0.9,,467,163,639,309,,0.9,right
225,car,0.9,,273,165,475,301,,0.9,right
226,car,0.9,,467,164,639,309,,0.9,right
226,car,0.9,,273,165,475,301,,0.9,right
227,car,0.9,,467,164,639,309,,0.9,right
227,car,0.9,,273,165,475,301,,0.9,right
228,car,0.9,,467,163,639,309,,0.9,right
228,car,0.9,,273,165,475,302,,0.9,right
229,car,0.9,,468,163,639,309,,0.9,right
229,car,0.9,,273,165,475,302,2,0.9,right
230,car,0.9,,467,163,639,309,,0.9,right
230,car,0.9,,273,165,475,302,2,0.9,right
231,car,0.9,,467,163,639,309,,0.9,right
231,car,0.9,,273,165,475,302,,0.9,right
232,car,0.9,,468,163,639,309,,0.9,right
232,car,0.9,,273,165,475,302,2,0.9,right
233,car,0.9,,468,163,639,309,LO,0.9,right
233,car,0.9,,273,165,475,301,,0.9,right
234,car,0.9,,468,163,639,309,LO,0.9,right
234,car,0.9,,273,165,475,301,,0.9,right
235,car,0.91,,468,161,639,309,LO,0.91,right
235,car,0.9,,273,165,475,301,,0.9,right
236,car,0.91,,468,162,639,309,LM,0.91,right
236,car,0.9,,273,165,475,301,,0.9,right
237,car,0.9,,468,161,639,310,,0.9,right
237,car,0.89,,273,165,475,301,,0.89,right
238,car,0.9,,468,163,639,309,,0.9,right
238,car,0.9,,273,165,475,301,,0.9,right
239,car,0.9,,468,163,639,309,,0.9,right
239,car,0.9,,273,165,475,300,3,0.9,right
240,car,0.9,,468,162,639,309,O,0.9,right
240,car,0.9,,273,165,475,300,2,0.9,right
241,car,0.9,,468,161,639,309,,0.9,right
241,car,0.9,,273,165,475,300,,0.9,right
242,car,0.9,,468,161,639,309,O,0.9,right
242,car,0.9,,273,165,475,301,,0.9,right
243,car,0.91,,469,161,639,309,OO,0.91,right
243,car,0.9,,273,165,476,301,,0.9,right
244,car,0.91,,469,161,639,310,LO,0.91,right
244,car,0.9,,273,165,476,301,3,0.9,right
245,car,0.91,,469,161,639,309,LO,0.91,right
245,car,0.9,,273,165,476,301,8,0.9,right
246,car,0.91,,469,162,639,309,O,0.91,right
246,car,0.9,,273,165,476,302,,0.9,right
247,car,0.91,,468,163,639,309,LO,0.91,right
247,car,0.9,,273,165,476,302,A,0.9,right
248,car,0.9,,468,164,639,309,,0.9,right
248,car,0.9,,273,165,476,302,,0.9,right
249,car,0.9,,273,165,476,301,,0.9,right
249,car,0.9,,468,163,639,309,O,0.9,right
250,car,0.9,,273,165,476,301,2,0.9,right
250,car,0.9,,468,163,639,309,MT,0.9,right
251,car,0.9,,273,165,476,300,,0.9,right
251,car,0.9,,468,164,639,310,,0.9,right
251,person,0.27,,71,193,80,215,,0.27,left
252,car,0.9,,468,164,639,310,,0.9,right
252,car,0.9,,273,165,476,300,,0.9,right
252,person,0.27,,71,192,80,214,,0.27,left
253,car,0.9,,468,164,639,310,,0.9,right
253,car,0.9,,273,165,476,300,E,0.9,right
253,person,0.26,,71,192,81,214,,0.26,left
254,car,0.91,,468,164,639,310,,0.91,right
254,car,0.9,,273,165,476,300,E,0.9,right
254,person,0.26,,71,192,81,214,,0.26,left
255,car,0.91,,468,165,639,310,,0.91,right
255,car,0.9,,273,165,476,300,,0.9,right
256,car,0.91,,468,165,639,310,,0.91,right
256,car,0.9,,273,165,476,300,,0.9,right
257,car,0.91,,468,165,639,310,,0.91,right
257,car,0.9,,273,165,476,300,,0.9,right
258,car,0.91,,468,164,639,310,O,0.91,right
258,car,0.9,,273,165,476,300,,0.9,right
259,car,0.91,,468,164,639,310,,0.91,right
259,car,0.9,,273,165,476,301,,0.9,right
260,car,0.91,,468,164,639,310,,0.91,right
260,car,0.9,,273,165,476,301,,0.9,right
261,car,0.9,,468,164,639,310,,0.9,right
261,car,0.9,,273,165,476,301,,0.9,right
261,person,0.26,,72,193,81,214,,0.26,left
262,car,0.9,,468,164,639,310,,0.9,right
262,car,0.9,,273,165,476,301,,0.9,right
262,person,0.28,,72,193,81,215,,0.28,left
263,car,0.9,,468,162,639,310,,0.9,right
263,car,0.9,,273,165,476,301,2,0.9,right
263,person,0.27,,72,193,81,215,,0.27,left
264,car,0.9,,469,162,639,310,,0.9,right
264,car,0.9,,273,165,476,300,,0.9,right
265,car,0.9,,469,162,639,310,,0.9,right
265,car,0.9,,273,165,476,300,,0.9,right
266,car,0.9,,468,162,639,310,,0.9,right
266,car,0.9,,273,165,476,300,,0.9,right
267,car,0.9,,468,162,639,310,,0.9,right
267,car,0.9,,273,165,477,300,,0.9,right
268,car,0.9,,468,164,639,310,,0.9,right
268,car,0.9,,273,165,477,300,,0.9,right
269,car,0.9,,468,164,639,310,,0.9,right
269,car,0.9,,273,165,477,300,,0.9,right
270,car,0.9,,468,164,639,310,,0.9,right
270,car,0.9,,273,165,476,301,,0.9,right
271,car,0.91,,468,164,639,310,,0.91,right
271,car,0.9,,273,165,476,301,,0.9,right
271,person,0.26,,72,192,81,214,,0.26,left
272,car,0.91,,468,164,639,310,,0.91,right
272,car,0.9,,273,165,476,301,2,0.9,right
273,car,0.91,,469,164,639,310,,0.91,right
273,car,0.9,,273,165,476,301,,0.9,right
273,person,0.26,,73,192,81,214,,0.26,left
274,car,0.91,,468,164,639,310,,0.91,right
274,car,0.9,,274,165,476,301,,0.9,right
275,car,0.91,,468,164,639,309,,0.91,right
275,car,0.9,,274,165,476,301,,0.9,right
276,car,0.91,,468,164,639,309,O,0.91,right
276,car,0.9,,274,165,476,301,,0.9,right
276,person,0.26,,73,192,81,214,,0.26,left
277,car,0.91,,468,164,639,309,,0.91,right
277,car,0.9,,274,165,476,300,,0.9,right
277,person,0.26,,73,192,81,214,,0.26,left
278,car,0.91,,468,164,639,309,,0.91,right
278,car,0.9,,274,165,476,300,,0.9,right
279,car,0.91,,468,164,639,309,,0.91,right
279,car,0.9,,274,165,476,300,,0.9,right
280,car,0.91,,468,165,639,309,,0.91,right
280,car,0.9,,274,165,476,300,,0.9,right
281,car,0.91,,468,165,639,309,,0.91,right
281,car,0.9,,274,165,476,301,,0.9,right
282,car,0.91,,468,165,639,310,,0.91,right
282,car,0.9,,274,165,476,300,,0.9,right
