frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,plate_confidence,direction
513,person,0.67,,125,173,150,249,,0.67,left
513,person,0.39,,117,186,151,247,,0.39,left
513,person,0.37,,73,193,82,216,,0.37,left
513,car,0.36,,236,191,281,251,,0.36,left
513,car,0.33,,214,201,233,216,,0.33,left
514,car,0.9,,469,163,639,309,,0.9,right
514,car,0.9,,271,165,477,301,,0.9,right
514,person,0.68,,129,173,153,249,,0.68,left
514,car,0.44,,212,200,236,216,,0.44,left
514,car,0.37,,235,189,286,251,,0.37,left
514,person,0.36,,73,193,82,216,,0.36,left
514,car,0.3,,212,190,241,216,,0.3,left
514,person,0.26,,85,190,94,216,,0.26,left
515,car,0.9,,468,164,639,309,,0.9,right
515,car,0.89,,271,165,477,301,,0.89,right
515,person,0.65,,128,174,156,249,,0.65,left
515,car,0.52,,210,196,239,216,,0.52,left
515,car,0.49,,236,188,287,252,,0.49,left
515,car,0.44,,210,193,247,216,,0.44,left
515,person,0.36,,134,183,156,248,,0.36,left
515,person,0.34,,72,193,82,216,,0.34,left
515,car,0.28,,209,200,233,216,,0.28,left
516,car,0.9,,468,164,639,309,,0.9,right
516,car,0.9,,270,165,476,302,,0.9,right
516,person,0.65,,127,175,159,249,,0.65,left
516,car,0.52,,208,200,239,216,,0.52,left
516,person,0.39,,135,176,158,249,,0.39,left
516,car,0.39,,236,189,288,253,,0.39,left
516,car,0.38,,207,193,246,216,,0.38,left
516,person,0.34,,72,193,82,216,,0.34,left
516,person,0.26,,85,190,94,216,,0.26,left
517,car,0.9,,468,164,639,309,,0.9,right
517,car,0.89,,270,165,476,302,,0.89,right
517,person,0.76,,128,175,162,249,,0.76,left
517,car,0.63,,206,200,240,216,,0.63,left
517,car,0.41,,205,194,246,216,,0.41,left
517,person,0.35,,73,193,82,216,,0.35,left
517,person,0.26,,85,189,94,216,,0.26,left
518,car,0.9,,468,163,639,309,,0.9,right
518,car,0.9,,270,165,476,302,,0.9,right
518,person,0.77,,128,177,167,249,,0.77,left
518,car,0.47,,205,199,242,216,,0.47,left
518,car,0.4,,205,200,232,216,,0.4,left
518,person,0.33,,73,193,82,216,,0.33,left
518,car,0.31,,204,193,250,216,US,0.31,left
518,truck,0.31,,180,159,230,213,,0.31,left
518,car,0.3,,229,194,254,215,,0.3,left
518,person,0.28,,104,195,112,217,,0.28,left
519,car,0.9,,468,164,639,309,,0.9,right
519,car,0.9,,271,165,476,302,,0.9,right
519,person,0.79,,129,179,169,249,,0.79,left
519,car,0.4,,205,200,244,216,,0.4,left
519,person,0.33,,73,193,82,216,,0.33,left
519,car,0.33,,204,200,226,216,,0.33,left
519,person,0.29,,104,195,112,217,,0.29,left
519,car,0.28,,227,194,256,216,,0.28,left
519,person,0.26,,128,202,158,248,,0.26,left
520,car,0.9,,272,165,476,302,,0.9,right
520,car,0.9,,468,163,639,309,,0.9,right
520,person,0.84,,130,175,173,249,,0.84,left
520,person,0.35,,73,193,82,216,,0.35,left
520,car,0.35,,200,201,224,216,,0.35,left
520,car,0.33,,200,199,242,216,,0.33,left
520,car,0.3,,226,194,257,215,,0.3,left
520,person,0.28,,104,195,112,217,,0.28,left
520,person,0.26,,85,190,94,216,,0.26,left
521,car,0.9,,272,165,476,302,,0.9,right
521,car,0.9,,468,164,639,309,,0.9,right
521,person,0.84,,131,176,173,249,,0.84,left
521,car,0.52,,198,196,248,216,,0.52,left
521,person,0.37,,73,193,82,216,,0.37,left
521,car,0.34,,197,198,237,216,,0.34,left
521,car,0.31,,197,193,258,217,,0.31,left
522,car,0.91,,273,165,476,302,,0.91,right
522,car,0.9,,469,162,639,309,,0.9,right
522,person,0.81,,132,176,173,249,,0.81,left
522,car,0.55,,195,194,257,217,,0.55,left
522,person,0.33,,73,193,81,216,,0.33,left
522,car,0.32,,195,196,235,216,,0.32,left
523,car,0.91,,272,165,476,302,,0.91,right
523,car,0.9,,469,162,639,309,,0.9,right
523,person,0.88,,134,173,173,249,,0.88,left
523,car,0.54,,193,193,256,217,,0.54,left
523,person,0.35,,73,193,82,216,,0.35,left
523,car,0.28,,193,197,229,216,Y,0.28,left
524,car,0.9,,469,162,639,309,O,0.9,right
524,car,0.9,,272,165,476,302,,0.9,right
524,person,0.88,,136,173,174,249,,0.88,left
524,car,0.52,,191,194,254,217,,0.52,left
524,car,0.36,,216,195,252,216,,0.36,left
524,person,0.35,,73,193,82,216,,0.35,left
524,car,0.34,,191,194,231,216,,0.34,left
524,car,0.29,,192,199,224,216,,0.29,left
525,car,0.9,,469,162,639,309,,0.9,right
525,car,0.9,,273,165,476,302,,0.9,right
525,person,0.83,,138,173,174,249,,0.83,left
525,car,0.51,,193,195,250,216,,0.51,left
525,car,0.4,,210,195,249,216,,0.4,left
525,person,0.35,,73,193,81,216,,0.35,left
525,car,0.35,,188,201,210,215,,0.35,left
525,truck,0.31,,179,159,229,214,,0.31,left
525,person,0.29,,85,190,94,216,,0.29,left
526,car,0.9,,468,164,639,309,,0.9,right
526,car,0.89,,270,165,475,302,,0.89,right
526,person,0.75,,142,174,175,249,,0.75,left
526,car,0.59,,200,195,247,216,,0.59,left
526,car,0.41,,188,201,210,216,,0.41,left
526,person,0.34,,73,193,81,216,,0.34,left
526,car,0.3,,189,199,244,216,,0.3,left
526,truck,0.29,,181,159,229,214,,0.29,left
526,person,0.28,,85,190,94,216,,0.28,left
527,car,0.9,,468,164,639,309,,0.9,right
527,car,0.89,,270,165,475,302,,0.89,right
527,person,0.78,,145,173,176,249,,0.78,left
527,car,0.59,,208,196,243,215,,0.59,left
527,car,0.42,,186,196,243,216,,0.42,left
527,person,0.35,,73,193,81,216,,0.35,left
527,person,0.35,,267,174,290,220,,0.35,left
527,car,0.28,,185,202,208,216,,0.28,left
527,person,0.28,,85,190,94,216,,0.28,left
528,car,0.9,,468,164,639,309,,0.9,right
528,car,0.89,,271,165,475,302,,0.89,right
528,person,0.7,,149,174,176,248,,0.7,left
528,car,0.69,,206,195,242,216,,0.69,left
528,person,0.35,,73,192,81,216,,0.35,left
528,car,0.35,,181,202,214,216,,0.35,left
528,car,0.34,,180,196,242,216,,0.34,left
528,person,0.3,,85,190,94,216,,0.3,left
529,car,0.9,,468,164,639,309,,0.9,right
529,car,0.89,,271,165,476,302,,0.89,right
529,person,0.72,,154,172,177,248,,0.72,left
529,car,0.54,,179,195,239,216,,0.54,left
529,car,0.51,,205,195,240,216,,0.51,left
529,person,0.35,,73,192,81,216,,0.35,left
529,car,0.35,,180,198,227,216,,0.35,left
529,person,0.32,,85,190,94,216,,0.32,left
529,car,0.31,,179,200,211,216,,0.31,left
530,car,0.9,,468,164,639,309,,0.9,right
530,car,0.9,,270,165,475,302,,0.9,right
530,person,0.76,,157,172,178,248,,0.76,left
530,car,0.5,,180,195,237,216,,0.5,left
530,person,0.35,,73,192,81,216,,0.35,left
530,person,0.33,,85,190,94,216,,0.33,left
530,truck,0.29,,177,157,234,216,,0.29,left
531,car,0.9,,468,165,639,309,O,0.9,right
531,car,0.9,,270,165,475,302,,0.9,right
531,person,0.77,,159,173,181,248,,0.77,left
531,truck,0.63,,180,157,235,216,,0.63,left
531,person,0.36,,73,192,81,216,,0.36,left
531,person,0.33,,85,190,94,216,,0.33,left
532,car,0.9,,468,165,639,309,O,0.9,right
532,car,0.9,,270,165,475,302,,0.9,right
532,person,0.73,,160,172,183,248,,0.73,left
532,truck,0.63,,181,157,234,216,,0.63,left
532,person,0.36,,73,192,81,216,,0.36,left
532,car,0.35,,185,194,234,216,,0.35,left
532,person,0.33,,85,190,94,216,,0.33,left
533,car,0.9,,468,164,639,309,,0.9,right
533,car,0.9,,270,165,475,302,,0.9,right
533,person,0.71,,161,171,185,248,,0.71,left
533,car,0.62,,189,194,232,215,,0.62,left
533,truck,0.43,,181,157,230,213,,0.43,left
533,person,0.37,,73,191,82,216,,0.37,left
533,person,0.33,,85,190,94,216,,0.33,left
534,car,0.9,,468,164,639,309,,0.9,right
534,car,0.9,,270,165,475,302,,0.9,right
534,person,0.7,,161,171,187,248,,0.7,left
534,truck,0.64,,181,157,231,216,,0.64,left
534,car,0.48,,188,194,230,215,,0.48,left
534,person,0.37,,73,191,82,216,,0.37,left
534,person,0.33,,85,190,94,216,,0.33,left
535,car,0.9,,468,164,639,309,,0.9,right
535,car,0.89,,272,165,475,302,,0.89,right
535,person,0.77,,161,173,192,248,,0.77,left
535,truck,0.62,,180,157,231,216,,0.62,left
535,car,0.47,,189,194,229,215,,0.47,left
535,person,0.37,,73,191,81,216,,0.37,left
535,person,0.33,,85,190,94,216,,0.33,left
536,car,0.9,,468,164,639,309,,0.9,right
536,car,0.89,,273,165,475,302,,0.89,right
536,person,0.81,,161,173,194,248,,0.81,left
536,truck,0.53,,181,157,229,215,,0.53,left
536,car,0.51,,191,195,226,215,,0.51,left
536,person,0.36,,73,191,81,216,,0.36,left
536,person,0.32,,85,190,94,216,,0.32,left
537,car,0.9,,468,163,639,309,,0.9,right
537,car,0.89,,273,165,475,302,2,0.89,right
537,person,0.82,,161,173,196,248,,0.82,left
537,car,0.48,,193,195,223,216,,0.48,left
537,truck,0.43,,181,157,229,216,,0.43,left
537,person,0.37,,73,191,81,216,,0.37,left
537,person,0.33,,85,190,94,216,,0.33,left
538,car,0.9,,468,163,639,309,,0.9,right
538,car,0.89,,274,165,475,302,PY,0.89,right
538,person,0.83,,161,175,197,248,,0.83,left
538,car,0.53,,191,195,221,216,,0.53,left
538,person,0.36,,73,192,81,216,,0.36,left
538,person,0.32,,85,190,94,216,,0.32,left
538,truck,0.26,,174,158,228,214,,0.26,left
539,car,0.9,,468,163,639,309,,0.9,right
539,car,0.89,,274,165,476,303,9,0.89,right
539,person,0.82,,162,175,198,248,,0.82,left
539,car,0.63,,190,194,220,216,,0.63,left
539,person,0.36,,72,191,81,216,,0.36,left
539,person,0.31,,84,190,94,216,,0.31,left
540,car,0.9,,469,162,639,309,O,0.9,right
540,car,0.9,,274,165,476,301,,0.9,right
540,person,0.82,,163,176,199,247,,0.82,left
540,person,0.37,,72,191,82,216,,0.37,left
540,car,0.32,,193,195,218,216,,0.32,left
540,person,0.31,,85,190,94,216,,0.31,left
540,person,0.26,,232,189,240,211,,0.26,left
541,car,0.9,,468,162,639,309,,0.9,right
541,car,0.9,,274,165,476,301,,0.9,right
541,person,0.75,,166,177,201,246,,0.75,left
541,car,0.37,,153,200,180,217,,0.37,left
541,car,0.37,,196,195,216,216,,0.37,left
541,person,0.37,,72,191,82,216,,0.37,left
541,person,0.31,,85,190,94,216,,0.31,left
542,car,0.9,,468,162,639,309,,0.9,right
542,car,0.9,,274,165,476,303,,0.9,right
542,person,0.76,,170,179,203,246,,0.76,left
542,car,0.42,,151,200,181,217,,0.42,left
542,person,0.36,,72,192,82,216,,0.36,left
542,person,0.3,,85,190,94,216,,0.3,left
543,car,0.9,,468,163,639,309,,0.9,right
543,car,0.9,,274,165,475,302,,0.9,right
543,person,0.7,,172,177,203,246,,0.7,left
543,car,0.42,,148,199,180,216,,0.42,left
543,person,0.35,,72,192,81,216,,0.35,left
543,person,0.29,,85,190,94,216,,0.29,left
544,car,0.9,,468,164,639,309,,0.9,right
544,car,0.9,,274,165,475,302,,0.9,right
544,person,0.7,,172,177,203,246,,0.7,left
544,car,0.42,,148,199,181,216,,0.42,left
544,person,0.35,,72,192,81,216,,0.35,left
544,person,0.29,,85,190,94,216,,0.29,left
545,car,0.9,,468,164,639,309,,0.9,right
545,car,0.9,,274,165,475,302,,0.9,right
545,person,0.78,,179,175,206,247,,0.78,left
545,car,0.51,,142,196,184,217,,0.51,left
545,person,0.36,,72,192,82,215,,0.36,left
545,car,0.3,,143,199,178,216,,0.3,left
545,person,0.26,,85,191,94,215,,0.26,left
546,car,0.9,,274,165,475,302,,0.9,right
546,car,0.9,,468,164,639,309,,0.9,right
546,person,0.76,,185,174,207,246,,0.76,left
546,car,0.63,,140,197,183,217,TY,0.63,left
546,person,0.35,,72,192,82,215,,0.35,left
546,person,0.26,,85,191,94,215,,0.26,left
547,car,0.9,,468,164,639,309,,0.9,right
547,car,0.9,,274,165,475,302,,0.9,right
547,person,0.78,,187,174,209,247,,0.78,left
547,car,0.73,,138,194,188,218,,0.73,left
547,person,0.35,,72,192,82,215,,0.35,left
548,car,0.9,,468,164,639,309,,0.9,right
548,car,0.9,,274,165,475,302,,0.9,right
548,person,0.78,,187,174,210,247,,0.78,left
548,car,0.43,,135,198,183,218,,0.43,left
548,person,0.35,,72,191,82,215,,0.35,left
548,person,0.26,,85,190,94,215,,0.26,left
549,car,0.9,,468,164,639,309,,0.9,right
549,car,0.9,,274,165,476,301,,0.9,right
549,person,0.77,,188,174,212,246,,0.77,left
549,car,0.58,,132,194,192,218,,0.58,left
549,person,0.32,,72,192,82,215,,0.32,left
550,car,0.9,,468,164,639,309,,0.9,right
550,car,0.9,,274,165,476,301,,0.9,right
550,person,0.77,,188,174,215,246,,0.77,left
550,car,0.67,,130,195,192,219,,0.67,left
550,person,0.34,,72,192,82,215,,0.34,left
551,car,0.9,,468,164,639,309,,0.9,right
551,car,0.9,,274,165,476,301,,0.9,right
551,person,0.79,,188,174,220,247,,0.79,left
551,car,0.75,,128,195,193,219,,0.75,left
551,person,0.33,,72,192,82,215,,0.33,left
552,car,0.9,,274,165,475,302,,0.9,right
552,car,0.9,,468,163,639,309,,0.9,right
552,person,0.82,,188,176,223,247,,0.82,left
552,car,0.76,,124,195,191,218,,0.76,left
552,person,0.33,,72,192,82,215,,0.33,left
553,car,0.9,,274,165,475,302,,0.9,right
553,car,0.9,,468,162,639,308,,0.9,right
553,person,0.79,,188,177,224,247,,0.79,left
553,car,0.77,,122,195,192,218,,0.77,left
553,person,0.32,,72,192,82,215,,0.32,left
554,car,0.9,,274,165,476,301,,0.9,right
554,car,0.9,,468,162,639,309,,0.9,right
554,person,0.81,,188,177,225,247,,0.81,left
554,car,0.75,,120,196,192,218,,0.75,left
554,person,0.32,,72,192,82,215,,0.32,left
555,car,0.9,,274,165,476,301,,0.9,right
555,car,0.9,,468,163,639,309,,0.9,right
555,person,0.79,,188,179,226,247,,0.79,left
555,car,0.75,,118,196,184,218,,0.75,left
555,person,0.32,,72,192,82,215,,0.32,left
555,person,0.26,,85,190,94,215,,0.26,left
556,car,0.9,,274,165,476,301,,0.9,right
556,car,0.9,,468,163,639,309,,0.9,right
556,car,0.82,,117,195,181,218,,0.82,left
556,person,0.78,,189,179,226,247,,0.78,left
556,person,0.31,,72,191,82,215,,0.31,left
557,car,0.9,,274,165,476,301,,0.9,right
557,car,0.9,,468,163,639,309,,0.9,right
557,person,0.81,,191,177,227,247,,0.81,left
557,car,0.8,,113,195,179,218,,0.8,left
557,person,0.32,,72,191,82,215,,0.32,left
558,car,0.9,,274,165,476,301,,0.9,right
558,car,0.9,,468,164,639,309,,0.9,right
558,person,0.8,,194,176,228,247,,0.8,left
558,car,0.78,,111,195,178,218,,0.78,left
558,person,0.32,,72,192,82,215,,0.32,left
558,car,0.3,,128,194,179,217,,0.3,left
559,car,0.9,,274,165,476,300,,0.9,right
559,car,0.9,,468,164,639,309,,0.9,right
559,person,0.81,,197,176,228,247,,0.81,left
559,car,0.79,,109,195,176,218,,0.79,left
559,person,0.33,,72,191,82,215,,0.33,left
560,car,0.9,,468,162,639,309,O,0.9,right
560,car,0.9,,274,165,476,300,2,0.9,right
560,car,0.82,,107,195,173,219,,0.82,left
560,person,0.74,,200,173,228,246,,0.74,left
560,person,0.34,,72,191,82,215,,0.34,left
561,car,0.9,,468,163,639,309,,0.9,right
561,car,0.9,,274,165,476,300,,0.9,right
561,car,0.79,,101,195,171,219,,0.79,left
561,person,0.66,,205,176,229,246,,0.66,left
561,person,0.33,,72,192,82,215,,0.33,left
561,person,0.28,,85,190,94,215,,0.28,left
562,car,0.9,,468,163,639,309,O,0.9,right
562,car,0.9,,274,165,476,300,PR,0.9,right
562,car,0.83,,100,195,167,218,,0.83,left
562,person,0.64,,208,181,231,246,,0.64,left
562,person,0.31,,85,191,94,215,,0.31,left
562,person,0.31,,73,192,82,215,,0.31,left
563,car,0.9,,273,165,475,302,,0.9,right
563,car,0.9,,469,163,639,309,,0.9,right
563,car,0.78,,97,195,166,219,,0.78,left
563,person,0.67,,210,179,232,247,,0.67,left
563,person,0.34,,85,190,94,215,,0.34,left
563,person,0.34,,72,192,82,215,,0.34,left
563,person,0.26,,197,187,205,212,,0.26,left
564,car,0.9,,468,163,639,309,,0.9,right
564,car,0.9,,273,165,475,302,,0.9,right
564,car,0.71,,94,195,162,219,,0.71,left
564,person,0.68,,213,177,235,247,,0.68,left
564,car,0.4,,116,194,162,218,,0.4,left
564,person,0.38,,72,192,82,215,,0.38,left
564,person,0.33,,85,190,94,215,,0.33,left
564,car,0.32,,94,197,133,218,,0.32,left
564,person,0.26,,197,187,206,212,,0.26,left
565,car,0.9,,273,165,475,302,,0.9,right
565,car,0.89,,468,164,639,309,,0.89,right
565,car,0.81,,93,195,161,218,,0.81,left
565,person,0.7,,214,177,236,248,,0.7,left
565,person,0.45,,72,192,82,216,,0.45,left
565,person,0.28,,197,187,207,212,,0.28,left
565,car,0.27,,115,194,160,217,,0.27,left
566,car,0.9,,273,165,475,302,,0.9,right
566,car,0.89,,468,163,639,309,,0.89,right
566,car,0.82,,91,195,158,219,,0.82,left
566,person,0.78,,216,176,237,247,,0.78,left
566,person,0.4,,72,192,82,216,,0.4,left
566,person,0.28,,197,187,207,212,,0.28,left
567,car,0.9,,273,165,475,302,9,0.9,right
567,car,0.89,,468,163,639,309,,0.89,right
567,car,0.78,,89,195,156,218,,0.78,left
567,person,0.77,,216,177,241,247,,0.77,left
567,person,0.32,,73,193,81,216,,0.32,left
567,person,0.3,,197,186,206,212,,0.3,left
568,car,0.9,,274,165,475,302,,0.9,right
568,car,0.89,,468,163,639,309,,0.89,right
568,car,0.82,,84,195,152,218,,0.82,left
568,person,0.78,,216,176,241,247,,0.78,left
568,person,0.33,,73,192,82,216,,0.33,left
568,person,0.32,,197,186,207,212,,0.32,left
569,car,0.9,,274,165,476,302,2,0.9,right
569,car,0.89,,468,164,639,309,7,0.89,right
569,car,0.83,,85,197,150,218,,0.83,left
569,person,0.76,,216,177,245,247,,0.76,left
569,person,0.34,,73,192,82,217,,0.34,left
569,person,0.27,,197,188,205,213,,0.27,left
570,car,0.91,,274,165,475,302,,0.91,right
570,car,0.9,,468,163,639,309,,0.9,right
570,car,0.82,,77,195,146,219,,0.82,left
570,person,0.78,,217,177,248,246,,0.78,left
571,car,0.91,,273,165,475,302,,0.91,right
571,car,0.89,,468,163,639,309,,0.89,right
571,car,0.84,,75,194,143,218,,0.84,left
571,person,0.8,,217,176,250,246,,0.8,left
572,car,0.9,,273,165,475,302,9,0.9,right
572,car,0.89,,468,165,639,309,A,0.89,right
572,car,0.84,,71,195,143,218,,0.84,left
572,person,0.73,,218,178,252,246,,0.73,left
573,car,0.9,,273,165,475,302,9,0.9,right
573,car,0.89,,468,165,639,309,A,0.89,right
573,car,0.82,,70,194,142,218,,0.82,left
573,person,0.73,,219,177,253,247,,0.73,left
574,car,0.9,,273,165,475,302,9,0.9,right
574,car,0.89,,468,165,639,309,A,0.89,right
574,car,0.81,,70,192,138,218,,0.81,left
574,person,0.74,,220,180,253,247,,0.74,left
575,car,0.9,,273,165,475,302,9,0.9,right
575,car,0.89,,469,165,639,309,7,0.89,right
575,car,0.81,,70,192,137,218,,0.81,left
575,person,0.74,,220,180,253,247,,0.74,left
576,car,0.9,,273,165,475,302,9,0.9,right
576,car,0.89,,468,165,639,309,,0.89,right
576,car,0.72,,61,193,132,219,,0.72,left
576,person,0.7,,233,181,255,247,,0.7,left
577,car,0.9,,273,165,476,301,,0.9,right
577,car,0.89,,469,165,639,309,,0.89,right
577,car,0.79,,58,193,130,219,,0.79,left
577,person,0.71,,233,184,255,247,,0.71,left
578,car,0.9,,273,165,476,300,,0.9,right
578,car,0.89,,469,164,639,309,,0.89,right
578,car,0.78,,59,193,131,219,,0.78,left
578,person,0.71,,234,184,256,246,,0.71,left
579,car,0.9,,273,165,475,301,9,0.9,right
579,car,0.89,,469,164,639,309,2,0.89,right
579,car,0.78,,58,193,131,219,,0.78,left
579,person,0.64,,236,182,258,244,,0.64,left
580,car,0.9,,273,165,476,301,2,0.9,right
580,car,0.9,,469,165,639,309,,0.9,right
580,car,0.83,,58,193,121,219,,0.83,left
580,person,0.64,,239,180,259,242,,0.64,left
581,car,0.9,,273,165,475,302,9,0.9,right
581,car,0.9,,469,165,639,309,O,0.9,right
581,car,0.84,,59,193,119,218,,0.84,left
581,person,0.54,,238,179,260,246,,0.54,left
582,car,0.91,,273,165,475,302,,0.91,right
582,car,0.89,,469,164,639,309,,0.89,right
582,car,0.79,,59,193,116,218,,0.79,left
582,person,0.59,,239,183,261,245,,0.59,left
583,car,0.91,,273,165,476,301,,0.91,right
583,car,0.9,,469,164,639,309,,0.9,right
583,car,0.73,,59,194,114,219,,0.73,left
583,person,0.68,,240,181,265,246,,0.68,left
584,car,0.9,,273,165,476,301,2,0.9,right
584,car,0.9,,469,164,639,309,,0.9,right
584,car,0.79,,60,193,113,218,,0.79,left
584,person,0.4,,241,184,265,246,,0.4,left
584,person,0.37,,38,194,49,220,,0.37,left
585,car,0.9,,273,165,476,301,,0.9,right
585,car,0.9,,469,164,639,309,,0.9,right
585,car,0.63,,58,192,108,217,,0.63,left
585,car,0.56,,30,191,108,219,,0.56,left
585,person,0.44,,241,179,269,245,,0.44,left
586,car,0.9,,273,165,476,301,,0.9,right
586,car,0.9,,469,164,639,309,,0.9,right
586,car,0.65,,56,191,106,218,,0.65,left
586,car,0.61,,31,192,106,219,,0.61,left
586,person,0.6,,241,178,270,245,,0.6,left
587,car,0.9,,273,165,476,301,,0.9,right
587,car,0.9,,469,165,639,309,,0.9,right
587,car,0.75,,29,193,107,219,,0.75,left
587,person,0.7,,241,182,272,245,,0.7,left
587,car,0.4,,55,193,106,218,,0.4,left
588,car,0.9,,273,165,476,301,,0.9,right
588,car,0.9,,469,164,639,309,,0.9,right
588,car,0.77,,23,192,103,219,,0.77,left
588,person,0.6,,242,184,273,245,,0.6,left
